ID,URL,County,Desc_short,Status,District,Cost_estimate,Desc_long,Manager,Type
0008416,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008416,Twiggs,CR 189/Bullard @ Flat Creek,PRE-CONSTRUCTION,8,620000.0,No description.,Ben Rabun,Replacement
0008423,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008423,Carroll,SR 101 @ CR 353/Tumlin Lake Road/Villa Rica Middle School,PRE-CONSTRUCTION,3,606432.5,"This project proposed to improve the intersection of SR 101 @ Tumlin Lake Rd by adding left and right turn lanes. The entire project lies within Carroll County. Current (2016) Average Annual Daily Traffic (AADT) along SR 101 is 8450 with 5% truck traffic. Future (2041) traffic volumes are projected (assuming an annual growth rate of 1%) to be 11,000 AADT. Currently, the intersection operates at a C level of service during peak hour. Installing turn lanes on SR 101 would improve the Level of Service to a B level. The crash rate the SR 101 @ Tumlin Lake intersection between 2013 to 2016 (which is the latest data available) was above the statewide average for similar functional classifications of intersections (State Route with Other, Rural, Unsignalized Intersection). Additionally, during the past 5 years, there have been 6 correctible injury crashes.",Albert V. Shelby III,Reconstruction/Rehabilitation
0008429,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008429,Barrow,US 29/SR 316 - Interchange Construction,COMPLETED-CONSTRUCTION,10,44614183.26,This project is for the grade separation of the exisiting at-grade signalized intersection of SR 316 at SR 81. The proposed grade separation will include provision for a full diamond urban interchange providing access to and from SR 316 to the cross road SR 81. The interchange will be designed to accommodate the future widening of SR 316 from existing two general-use lanes in each direction to three lanes in each direction including a barrier separated HOV lane in each direction.,David B. Lott,New Construction
0008430,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008430,Barrow,US 29/SR 316 - Intersection Improvements,UNDER-CONSTRUCTION,10,44578246.75,The project would grade separate the existing at-grade intersection of SR 316 over SR 11. The proposed grade separation would include full interchange access from SR 316 in both directions to SR 11 in both directions and vise-versa. The proposed interchange would not preclude future widening of SR 316.,David B. Lott,New Construction
0008433,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008433,Burke,SR 56 From SR 80 To SR 23,PRE-CONSTRUCTION,12,56516800.0,TIA project bands 2 and 3,Albert V. Shelby III,Reconstruction/Rehabilitation
0008434,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008434,Jackson,SR 53 From I-85 To CR 167/Tapp Wood Road,PRE-CONSTRUCTION,9,38742000.0,No description.,Albert V. Shelby III,Reconstruction/Rehabilitation
0008440,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008440,Clayton,Jonesboro Downtown Ped Streetscape - Phase II,PRE-CONSTRUCTION,13,1446000.0,MAIN ST FM SOUTH AVE TO COLLEGE ST MAIN ST FM SPRING ST TO NORTH AVE MCDONOUGH ST FM TURNER RD TO COLLEGE AVE MCDONOUGH ST FM WATTERSON ST TO JOHNSON ST,Albert V. Shelby III,Enhancement
0008441,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008441,Clayton,Jonesboro Downtown Ped Streetscape - Phase III,PRE-CONSTRUCTION,13,768000.0,SMITH ST/KING ST FM LEE ST TO COURTHOUSE ST MILL ST/COURTHOUSE WAY FM SIMS ST TO COURTHOUSE ST CHURCH ST FM SIMS ST TO MAIN ST COLLEGE ST FM CLOUD ST TO MAIN ST,Albert V. Shelby III,Enhancement
0008444,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008444,"Forsyth , Fulton",SR 400 From Spalding Drive To Mcfarland Pkwy,PRE-CONSTRUCTION,7,5200000.0,"Draft: Flex Lane on ouside shoulders of SR 400 (1 in each direction) from Chatahoochee River to 285. When general purpose lanes drop to 35mph, the flex Lanes will be opened for general use.",Michael A Lobdell,Reconstruction/Rehabilitation
0008445,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008445,Forsyth,SR 400 From CR 458/Mcfarland To SR 20,PRE-CONSTRUCTION,7,70000000.0,"6/11/07 (Albert Shelby) Median widening SOV. Preliminary cost estimate by D. Richardson on May 16, 2007 for Mike Evans.",Marlo Letrice Clowers,Reconstruction/Rehabilitation
0008458,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008458,Cook,I-75 @ CR 246/Kinard Bridge Road - Phase II - TIA,PRE-CONSTRUCTION,8,55472640.0,"Project PI 0008458 will replace the interchange at Kinard Bridge Road over I-75. The purpose is to achieve horizontal and vertical clearances on I-75 that were design exceptions as part of the I-75 widening to 6 lanes, PI 410520-, which was completed in 2011.",Anthony T. Tate,Reconstruction/Rehabilitation
0008477,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008477,Cherokee,Canton East-West Conn From SR 108 To SR 5,PRE-CONSTRUCTION,11,15050000.0,No description.,Albert V. Shelby III,New Construction
0008483,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008483,Muscogee,CR 2228/Buena Vista Road From Linden Circle To Floyd Road,PRE-CONSTRUCTION,2,16659825.0,Project would add a raised median and sidewalk along Buena Vista Road from Linden Lane to Floyd Road. Operational and safety improvements would be developed at all intersections.,Albert V. Shelby III,Reconstruction/Rehabilitation
0008517,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008517,"Clayton , Fayette",East Fayetteville Bypass From SR 54 To SR 85 - Phase II,PRE-CONSTRUCTION,6,12050102.0,No description.,Albert V. Shelby III,New Construction
0008520,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008520,Habersham,SR 385/US 441 Bus @ SR 17/SR 197,PRE-CONSTRUCTION,9,3800000.0,The proposed improvement would modify and combine the existing signalized intersection on SR 17 and SR 385 Business and the four way stop intersection on SR 17 and SR 197 into one 4 leg signalized intersection with necessary turn lanes and pedestrian facilities. The need for the project is to eliminate the existing signalized intersection of SR 385 Business & SR 17 in entirety and relocate the signalization to the reconfigured four way stop intersection of SR 17 & SR 197. In the current configuration there is a distance of only 275 feet between the two intersections. By relocating the signal and eliminating the second intersection it will add to the overall operation and safety of three intersecting SR corridors at this location. This project is listed in the Final Report of a Multimodal Transportation Study completed by our Office of Planning in July 2003.,Albert V. Shelby III,Reconstruction/Rehabilitation
0008521,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008521,Franklin,SR 106 Reloc @ SR 59,PRE-CONSTRUCTION,10,3995000.0,"The proposed improvement would relocate SR 106 at it's current skewed intersection with SR 59 by building a section of new alignment for SR 106 to tie in to SR 59 directly across from the current intersection of SR 59 and SR 320. Due to the existing skewed intersection of SR 106 and SR 59, trucks which are trying to turn left from SR 106 heading in a SW direction on SR 59 have to swing outside of their travel lane or run onto the shoulder area. This improvement would eliminate some of these operational, safety and maintenance problems and would allow truck traffic a more direct route to access I-85 in the Carnesville area. It would also keep a greater percentage of trucks out of the downtown area.",Albert V. Shelby III,New Construction
0008583,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008583,Houston,SR 247/US 129 From SR 247 Spur To SR 96,PRE-CONSTRUCTION,8,32668000.0,No description.,Albert V. Shelby III,Reconstruction/Rehabilitation
0008598,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008598,Fayette,Ebenezer Church RD (Cr287) - Bridge  Rehab,COMPLETED-CONSTRUCTION,3,5891900.52,"This bridge (Structure ID 113-5024-0; CR 287 over Whitewater Creek) was built in 1965. The bridge consists of four spans of reinforced concrete deck girders on steel piles, concrete columns and concrete caps. The design vehicle used for this bridge is below the current standards. This bridge is currently posted. The overall condition of this bridge would be classified as satisfactory to good. The deck and superstructure are in good condition with some minor problems. The substructure is in satisfactory condition due to minor scour. Due to the structural integrity of the bridge and the bridge being posted replacement is recommended.",Scott Mann,Replacement
0008601,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008601,Bartow,CS 1014/Euharlee Road @ Etowah River In Euharlee,PRE-CONSTRUCTION,11,15803578.1,This project is the replacement of the bridge on CR 628/Euharlee Road at the Etowah River in Euharlee.,Brent Blocker,Replacement
0008604,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008604,Lowndes,CR 188/N Oak St Ext From Breckenridge Dr To CR 138/N Forest St,PRE-CONSTRUCTION,8,7964411.0,No description.,Albert V. Shelby III,Reconstruction/Rehabilitation
0008619,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008619,Coweta,SR 154 From SR 14/US 29 To SR 54,PRE-CONSTRUCTION,3,26295000.0,"To widen SR-154 to a four through lanes from SR-154/US-29 to SR-54 in Coweta County. Approximately 8.57 miles in length. Benefits include improving mobility and reducing congestion, enhancing economic development, and/or reducing crash frequencies along SR-154.",Antoniette K Moseley,Reconstruction/Rehabilitation
0008648,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008648,Marion,CR 114/Harts Mill Road @ Muckalee Creek,PRE-CONSTRUCTION,2,500000.0,No description.,Albert V. Shelby III,Replacement
0008666,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008666,Camden,Kingsland Bypass From CR 61/Vacuna Road To W Of I-95,PRE-CONSTRUCTION,1,72637417.0,"Laurel Island Pkwy/Colerain Rd is currently a 2-lane corridor traversing east/west thru Camden Co., GA. The West Kingsland Bypass Phase 2 would begin at the intersection of SR 40 & Vacuna Rd (end of PI# 0000820) & then continue northeasterly along the alignment of Laurel Island Pkwy/Colerain Rd. The bypass continues on new alignment near the intersection of CR 109, crossing over the railroad & US 17 on structure, & then proceeds east on the existing alignment of Colerain Rd to tie into Kingsland Bypass Phase 1(PI# 0007414) approximately 2,500' west of I-95. The typical section will be 2 lanes in each direction with a depressed 32Â¿ median & rural shoulders from the beginning of the proj. to Old Still Rd. This typical section matches the typical section used in PI# 0000820. At Old Still Rd the typical section will change to an urban section with a 20Â¿ raised median, 5Â¿ sidewalk on the south side & 10Â¿ multiuse trail on the north side.",Cassius Octavius Edwards,Reconstruction/Rehabilitation
0008668,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008668,Gilmer,SR 282 Realignment From CS 563/Progress Dr To SR 515 @Cross St,PRE-CONSTRUCTION,9,8476000.0,No description.,Albert V. Shelby III,New Construction
0008669,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008669,Troup,SR 14/US 29 From CR 276/Youngs Mill Road To SR 54,PRE-CONSTRUCTION,3,43822000.0,No description.,Albert V. Shelby III,Reconstruction/Rehabilitation
0008670,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008670,Troup,SR 1/US 27 From CR 188/Old Chipley Road To I-185,PRE-CONSTRUCTION,3,10878000.0,No description.,Albert V. Shelby III,Reconstruction/Rehabilitation
0008671,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008671,Troup,SR 1/US 27 From I-185 To I-85,PRE-CONSTRUCTION,3,14192000.0,No description.,Albert V. Shelby III,Reconstruction/Rehabilitation
0008672,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008672,Troup,SR 219 From CR 407/Bartley Road To I-85,PRE-CONSTRUCTION,3,8153000.0,No description.,Albert V. Shelby III,Reconstruction/Rehabilitation
0008673,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008673,Troup,SR 219 From SR 1/US 27 To South Davis Road,PRE-CONSTRUCTION,3,7663000.0,No description.,Albert V. Shelby III,Reconstruction/Rehabilitation
0008674,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008674,Troup,SR 109 From CR 206/Callaway Church To CR 238/Chipley Mt-Ville,PRE-CONSTRUCTION,3,40353832.56,SR 109 From County Road 206/ Callway Church To CountyRoad 238/ Chipley Mt-ville widening,Justin L. Akins,Reconstruction/Rehabilitation
0008675,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008675,Troup,SR 109 From SR 14/US 29 To CR 680/Abbotts Ford/Rock Mill Road,PRE-CONSTRUCTION,3,23855000.0,No description.,Albert V. Shelby III,Reconstruction/Rehabilitation
0008676,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008676,"Meriwether , Troup",SR 54 From SR 14/US 29/Troup To CR 17/County Ln RD/Meriwether,PRE-CONSTRUCTION,3,14200000.0,No description.,Albert V. Shelby III,Reconstruction/Rehabilitation
0008677,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008677,Troup,SR 219 & CS 1023 From SR 1/US 27 To CR 419/Wares Cross Road,PRE-CONSTRUCTION,3,18456000.0,No description.,Albert V. Shelby III,Reconstruction/Rehabilitation
0008678,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008678,Troup,South Davis Road From SR 109 To SR 219,PRE-CONSTRUCTION,3,17066000.0,No description.,Albert V. Shelby III,Reconstruction/Rehabilitation
0008679,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008679,"Butts , Newton",SR 36 From CR 289/Stark Road/Butts To SR 162/Newton,PRE-CONSTRUCTION,10,14796000.0,No description.,Albert V. Shelby III,Reconstruction/Rehabilitation
0008680,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008680,Warren,I-20/SR 402 Access RD - Enhancement,COMPLETED-CONSTRUCTION,12,5583986.71,This project proposes a new access road to be constructed along the south side of I-20 in Warren County. The proposed project would begin at a proposed cul-de-sac located .6 miles east of Williams Creek Church Rd and extend approximately 1.2 miles to CR 185/Cadley Rd. The proposed access road will consist of 2-12 foot lanes with 10-foot rural shoulders(including 2 feet paved) within proposed Right of way from 120-230 feet in width.,Jeramy Patrick Durrence,New Construction
0008682,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008682,Spalding,CR 498/Mcdonough RD From SR 155 To SR 16 - SR 155 Relocation,PRE-CONSTRUCTION,3,9721000.0,No description.,Albert V. Shelby III,Reconstruction/Rehabilitation
0008704,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008704,Fayette,Eastern Fayette County Park & Ride - GRTA,PRE-CONSTRUCTION,3,6400000.0,No description.,,New Construction
0008705,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008705,Fayette,Western Fayette County Park & Ride - GRTA,PRE-CONSTRUCTION,3,6400000.0,No description.,,New Construction
0008706,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008706,Henry,Atlanta Motor Speedway Park & Ride - GRTA,PRE-CONSTRUCTION,10,1000000.0,No description.,,New Construction
0008708,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008708,Douglas,Six Flags Park & Ride - GRTA,PRE-CONSTRUCTION,3,1250000.0,No description.,,New Construction
0008709,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008709,Cobb,Western Cobb County Park & Ride - GRTA,PRE-CONSTRUCTION,11,6000000.0,No description.,,New Construction
0008710,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008710,Cobb,Bells Ferry Road County Park & Ride - GRTA,PRE-CONSTRUCTION,11,6000000.0,No description.,,New Construction
0008714,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008714,Gwinnett,Discover Mills Park & Ride - GRTA,PRE-CONSTRUCTION,13,1000000.0,No description.,Marlo Letrice Clowers,Reconstruction/Rehabilitation
0008757,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008757,Catoosa,CR 385/Keith Road @ Little Tiger Creek,PRE-CONSTRUCTION,14,422000.0,No description.,Albert V. Shelby III,Replacement
0008759,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008759,Dawson,Shoal Creek RD (CR 224) - Construction Of A Bridge,UNDER-CONSTRUCTION,7,3520520.23,Bridge Replacement of Shoal Creek Road at Shoal Creek. This bridge is deficient and requires posting due to the insufficient load carrying capacity and cracking along many beams.,Sumit Gevaria,Replacement
0008766,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008766,Cook,SR 76 @ SR 37 E Of Adel,PRE-CONSTRUCTION,8,1875000.0,No description.,Albert V. Shelby III,Reconstruction/Rehabilitation
0008942,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008942,Fannin,CR 2/Rock Creek Road From SR 60 To Usfws Reservation,PRE-CONSTRUCTION,9,1550000.0,No description.,Albert V. Shelby III,Reconstruction/Rehabilitation
0008943,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008943,Greene,CR 22/Trimble Bridge Road @ Creek Crossing - Phase I,PRE-CONSTRUCTION,10,300000.0,No description.,Albert V. Shelby III,Reconstruction/Rehabilitation
0008944,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0008944,Greene,CR 22/Trimble Bridge From Crk Crossing To Shooting Range-Phase II,PRE-CONSTRUCTION,10,165000.0,No description.,Albert V. Shelby III,Reconstruction/Rehabilitation
